invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,sales
536557,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-12-01 14:41:00,1.25,17841,United Kingdom,2.5
536557,21479,WHITE SKULL HOT WATER BOTTLE ,5,2010-12-01 14:41:00,3.75,17841,United Kingdom,18.75
536557,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2010-12-01 14:41:00,4.95,17841,United Kingdom,4.95
536557,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-12-01 14:41:00,4.95,17841,United Kingdom,9.9
536557,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2010-12-01 14:41:00,4.95,17841,United Kingdom,34.65
536557,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-12-01 14:41:00,4.95,17841,United Kingdom,9.9
536557,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-12-01 14:41:00,3.95,17841,United Kingdom,7.9
536557,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-01 14:41:00,3.95,17841,United Kingdom,3.95
536557,22470,HEART OF WICKER LARGE,2,2010-12-01 14:41:00,2.95,17841,United Kingdom,5.9
536557,22553,PLASTERS IN TIN SKULLS,1,2010-12-01 14:41:00,1.65,17841,United Kingdom,1.65
536557,22568,FELTCRAFT CUSHION OWL,1,2010-12-01 14:41:00,3.75,17841,United Kingdom,3.75
536557,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-01 14:41:00,2.95,17841,United Kingdom,2.95
536557,22667,RECIPE BOX RETROSPOT ,1,2010-12-01 14:41:00,2.95,17841,United Kingdom,2.95
536557,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-01 14:41:00,3.75,17841,United Kingdom,3.75
536557,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-12-01 14:41:00,4.65,17841,United Kingdom,4.65
536557,79321,CHILLI LIGHTS,24,2010-12-01 14:41:00,4.25,17841,United Kingdom,102.0
536557,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-12-01 14:41:00,6.45,17841,United Kingdom,6.45
536560,20685,DOORMAT RED RETROSPOT,20,2010-12-01 15:00:00,6.75,13093,United Kingdom,135.0
536560,22652,TRAVEL SEWING KIT,10,2010-12-01 15:00:00,1.65,13093,United Kingdom,16.5
536560,22960,JAM MAKING SET WITH JARS,12,2010-12-01 15:00:00,3.75,13093,United Kingdom,45.0
536560,79321,CHILLI LIGHTS,48,2010-12-01 15:00:00,4.25,13093,United Kingdom,204.0
536561,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-12-01 15:06:00,1.25,12921,United Kingdom,15.0
536561,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-01 15:06:00,1.65,12921,United Kingdom,19.799999999999997
536561,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-01 15:06:00,1.65,12921,United Kingdom,19.799999999999997
536561,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 15:06:00,2.1,12921,United Kingdom,25.200000000000003
536561,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-12-01 15:06:00,2.1,12921,United Kingdom,12.600000000000001
536561,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-12-01 15:06:00,3.75,12921,United Kingdom,15.0
536561,22865,HAND WARMER OWL DESIGN,12,2010-12-01 15:06:00,2.1,12921,United Kingdom,25.200000000000003
536561,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 15:06:00,2.1,12921,United Kingdom,25.200000000000003
536561,22867,HAND WARMER BIRD DESIGN,12,2010-12-01 15:06:00,2.1,12921,United Kingdom,25.200000000000003
536562,20685,DOORMAT RED RETROSPOT,2,2010-12-01 15:08:00,7.95,13468,United Kingdom,15.9
536562,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-01 15:08:00,2.1,13468,United Kingdom,25.200000000000003
536562,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-12-01 15:08:00,1.25,13468,United Kingdom,15.0
536562,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-01 15:08:00,1.25,13468,United Kingdom,15.0
536562,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-01 15:08:00,12.75,13468,United Kingdom,25.5
536562,48194,DOORMAT HEARTS,2,2010-12-01 15:08:00,7.95,13468,United Kingdom,15.9
536575,21232,STRAWBERRY CERAMIC TRINKET BOX,144,2010-12-01 16:01:00,1.25,13777,United Kingdom,180.0
536575,85099B,JUMBO BAG RED RETROSPOT,70,2010-12-01 16:01:00,1.65,13777,United Kingdom,115.5
536575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-01 16:01:00,2.55,13777,United Kingdom,326.4
536576,15056N,EDWARDIAN PARASOL NATURAL,36,2010-12-01 16:11:00,4.25,13777,United Kingdom,153.0
536576,20727,LUNCH BAG  BLACK SKULL.,60,2010-12-01 16:11:00,1.45,13777,United Kingdom,87.0
536576,20971,PINK BLUE FELT CRAFT TRINKET BOX,144,2010-12-01 16:11:00,1.06,13777,United Kingdom,152.64000000000001
536576,85099B,JUMBO BAG RED RETROSPOT,30,2010-12-01 16:11:00,1.65,13777,United Kingdom,49.5
536576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-01 16:11:00,2.55,13777,United Kingdom,326.4
536577,20725,LUNCH BAG RED RETROSPOT,60,2010-12-01 16:13:00,1.45,13777,United Kingdom,87.0
536577,21232,STRAWBERRY CERAMIC TRINKET BOX,144,2010-12-01 16:13:00,1.25,13777,United Kingdom,180.0
536577,22147,FELTCRAFT BUTTERFLY HEARTS,40,2010-12-01 16:13:00,1.25,13777,United Kingdom,50.0
536578,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-01 16:15:00,3.75,17690,United Kingdom,15.0
536578,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-01 16:15:00,3.75,17690,United Kingdom,15.0
536578,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-01 16:15:00,3.75,17690,United Kingdom,15.0
536578,22865,HAND WARMER OWL DESIGN,24,2010-12-01 16:15:00,2.1,17690,United Kingdom,50.400000000000006
536578,22866,HAND WARMER SCOTTY DOG DESIGN,24,2010-12-01 16:15:00,2.1,17690,United Kingdom,50.400000000000006
536579,20727,LUNCH BAG  BLACK SKULL.,60,2010-12-01 16:16:00,1.45,13777,United Kingdom,87.0
536579,21232,STRAWBERRY CERAMIC TRINKET BOX,216,2010-12-01 16:16:00,1.06,13777,United Kingdom,228.96
536580,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-01 16:17:00,1.25,17690,United Kingdom,15.0
536581,85099B,JUMBO BAG RED RETROSPOT,200,2010-12-01 16:19:00,1.65,13777,United Kingdom,330.0
536586,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-01 16:25:00,3.75,18229,United Kingdom,30.0
536586,22728,ALARM CLOCK BAKELIKE PINK,8,2010-12-01 16:25:00,3.75,18229,United Kingdom,30.0
536586,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-01 16:25:00,3.75,18229,United Kingdom,15.0
536586,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-01 16:25:00,3.75,18229,United Kingdom,15.0
536588,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2010-12-01 16:49:00,2.95,17069,United Kingdom,35.400000000000006
536588,22667,RECIPE BOX RETROSPOT ,12,2010-12-01 16:49:00,2.95,17069,United Kingdom,35.400000000000006
536588,22960,JAM MAKING SET WITH JARS,6,2010-12-01 16:49:00,4.25,17069,United Kingdom,25.5
536588,22961,JAM MAKING SET PRINTED,12,2010-12-01 16:49:00,1.45,17069,United Kingdom,17.4
536588,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,12,2010-12-01 16:49:00,3.75,17069,United Kingdom,45.0
536591,20750,RED RETROSPOT MINI CASES,1,2010-12-01 16:57:00,7.95,14606,United Kingdom,7.95
536591,22379,RECYCLING BAG RETROSPOT ,1,2010-12-01 16:57:00,2.1,14606,United Kingdom,2.1
536591,22386,JUMBO BAG PINK POLKADOT,1,2010-12-01 16:57:00,1.95,14606,United Kingdom,1.95
536591,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,2010-12-01 16:58:00,0.29,14606,United Kingdom,1.16
536594,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-01 17:22:00,2.95,15235,United Kingdom,17.700000000000003
536594,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-01 17:22:00,3.75,15235,United Kingdom,15.0
536594,22804,CANDLEHOLDER PINK HANGING HEART,6,2010-12-01 17:22:00,2.95,15235,United Kingdom,17.700000000000003
536594,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 17:22:00,2.95,15235,United Kingdom,17.700000000000003
536598,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-02 07:48:00,1.25,13090,United Kingdom,30.0
536598,22617,BAKING SET SPACEBOY DESIGN,24,2010-12-02 07:48:00,4.25,13090,United Kingdom,102.0
536599,20749,ASSORTED COLOUR MINI CASES,12,2010-12-02 07:49:00,6.35,15694,United Kingdom,76.19999999999999
536599,22726,ALARM CLOCK BAKELIKE GREEN,12,2010-12-02 07:49:00,3.75,15694,United Kingdom,45.0
536599,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-02 07:49:00,3.75,15694,United Kingdom,15.0
536600,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 08:32:00,1.65,17850,United Kingdom,9.899999999999999
536600,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 08:32:00,2.1,17850,United Kingdom,12.600000000000001
536600,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 08:32:00,4.95,17850,United Kingdom,19.8
536600,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-02 08:32:00,6.95,17850,United Kingdom,13.9
536600,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 08:32:00,2.55,17850,United Kingdom,15.299999999999999
536600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 08:32:00,2.55,17850,United Kingdom,15.299999999999999
536601,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 08:33:00,1.85,17850,United Kingdom,11.100000000000001
536601,22633,HAND WARMER UNION JACK,6,2010-12-02 08:33:00,1.85,17850,United Kingdom,11.100000000000001
536602,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 08:34:00,1.65,17850,United Kingdom,9.899999999999999
536602,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 08:34:00,4.95,17850,United Kingdom,19.8
536602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 08:34:00,2.55,17850,United Kingdom,15.299999999999999
536603,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 08:40:00,1.85,17850,United Kingdom,11.100000000000001
536603,22633,HAND WARMER UNION JACK,6,2010-12-02 08:40:00,1.85,17850,United Kingdom,11.100000000000001
536609,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 09:41:00,1.65,17850,United Kingdom,9.899999999999999
536609,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 09:41:00,2.1,17850,United Kingdom,12.600000000000001
536609,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 09:41:00,4.95,17850,United Kingdom,19.8
536609,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 09:41:00,6.95,17850,United Kingdom,27.8
536609,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 09:41:00,2.55,17850,United Kingdom,15.299999999999999
536609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:41:00,2.55,17850,United Kingdom,15.299999999999999
536610,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 09:42:00,1.85,17850,United Kingdom,11.100000000000001
536610,22633,HAND WARMER UNION JACK,6,2010-12-02 09:42:00,1.85,17850,United Kingdom,11.100000000000001
536612,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 09:44:00,1.65,17850,United Kingdom,9.899999999999999
536612,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 09:44:00,2.1,17850,United Kingdom,12.600000000000001
536612,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 09:44:00,4.95,17850,United Kingdom,19.8
536612,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-02 09:44:00,6.95,17850,United Kingdom,13.9
536612,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 09:44:00,2.55,17850,United Kingdom,15.299999999999999
536612,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:44:00,2.55,17850,United Kingdom,15.299999999999999
536614,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 09:44:00,1.85,17850,United Kingdom,11.100000000000001
536614,22633,HAND WARMER UNION JACK,6,2010-12-02 09:44:00,1.85,17850,United Kingdom,11.100000000000001
536618,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2010-12-02 10:17:00,1.25,17017,United Kingdom,30.0
536618,21914,BLUE HARMONICA IN BOX ,36,2010-12-02 10:17:00,1.25,17017,United Kingdom,45.0
536618,21915,RED  HARMONICA IN BOX ,24,2010-12-02 10:17:00,1.25,17017,United Kingdom,30.0
536618,22197,SMALL POPCORN HOLDER,48,2010-12-02 10:17:00,0.85,17017,United Kingdom,40.8
536618,22551,PLASTERS IN TIN SPACEBOY,24,2010-12-02 10:17:00,1.65,17017,United Kingdom,39.599999999999994
536618,22555,PLASTERS IN TIN STRONGMAN,24,2010-12-02 10:17:00,1.65,17017,United Kingdom,39.599999999999994
536618,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2010-12-02 10:17:00,1.65,17017,United Kingdom,39.599999999999994
536618,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,36,2010-12-02 10:17:00,0.85,17017,United Kingdom,30.599999999999998
536618,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-02 10:17:00,2.55,17017,United Kingdom,102.0
536618,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2010-12-02 10:17:00,0.55,17017,United Kingdom,26.400000000000002
536618,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-02 10:17:00,0.29,17017,United Kingdom,13.919999999999998
536618,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-02 10:17:00,2.1,17017,United Kingdom,25.200000000000003
536619,22960,JAM MAKING SET WITH JARS,12,2010-12-02 10:18:00,3.75,17017,United Kingdom,45.0
536619,22961,JAM MAKING SET PRINTED,36,2010-12-02 10:18:00,1.45,17017,United Kingdom,52.199999999999996
536620,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-02 10:27:00,0.42,14135,United Kingdom,50.4
536620,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-12-02 10:27:00,0.42,14135,United Kingdom,50.4
536620,22961,JAM MAKING SET PRINTED,12,2010-12-02 10:27:00,1.45,14135,United Kingdom,17.4
536620,84991,60 TEATIME FAIRY CAKE CASES,120,2010-12-02 10:27:00,0.42,14135,United Kingdom,50.4
536620,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-02 10:27:00,1.25,14135,United Kingdom,15.0
536623,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0
536623,22029,SPACEBOY BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04
536623,22697,GREEN REGENCY TEACUP AND SAUCER,12,2010-12-02 10:39:00,2.95,15601,United Kingdom,35.400000000000006
536623,48187,DOORMAT NEW ENGLAND,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8
536623,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:39:00,5.95,15601,United Kingdom,23.8
536623,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8
536623,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-02 10:39:00,2.95,15601,United Kingdom,35.400000000000006
536623,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-12-02 10:39:00,0.65,15601,United Kingdom,20.8
536624,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003
536624,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-02 10:45:00,0.55,13418,United Kingdom,13.200000000000001
536624,21843,RED RETROSPOT CAKE STAND,4,2010-12-02 10:45:00,10.95,13418,United Kingdom,43.8
536624,21914,BLUE HARMONICA IN BOX ,12,2010-12-02 10:45:00,1.25,13418,United Kingdom,15.0
536624,21915,RED  HARMONICA IN BOX ,12,2010-12-02 10:45:00,1.25,13418,United Kingdom,15.0
536624,22568,FELTCRAFT CUSHION OWL,4,2010-12-02 10:45:00,3.75,13418,United Kingdom,15.0
536624,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003
536624,22726,ALARM CLOCK BAKELIKE GREEN,24,2010-12-02 10:45:00,3.75,13418,United Kingdom,90.0
536624,22727,ALARM CLOCK BAKELIKE RED ,24,2010-12-02 10:45:00,3.75,13418,United Kingdom,90.0
536624,22730,ALARM CLOCK BAKELIKE IVORY,8,2010-12-02 10:45:00,3.75,13418,United Kingdom,30.0
536628,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 10:54:00,1.65,17850,United Kingdom,9.899999999999999
536628,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 10:54:00,2.1,17850,United Kingdom,12.600000000000001
536628,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:54:00,4.95,17850,United Kingdom,19.8
536628,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-02 10:54:00,6.95,17850,United Kingdom,13.9
536628,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 10:54:00,2.55,17850,United Kingdom,15.299999999999999
536628,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 10:54:00,2.55,17850,United Kingdom,15.299999999999999
536629,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 10:55:00,1.85,17850,United Kingdom,11.100000000000001
536629,22633,HAND WARMER UNION JACK,6,2010-12-02 10:55:00,1.85,17850,United Kingdom,11.100000000000001
536630,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 10:56:00,1.65,17850,United Kingdom,9.899999999999999
536630,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 10:56:00,2.1,17850,United Kingdom,12.600000000000001
536630,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:56:00,4.95,17850,United Kingdom,19.8
536630,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 10:56:00,6.95,17850,United Kingdom,27.8
536630,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 10:56:00,2.55,17850,United Kingdom,15.299999999999999
536630,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 10:56:00,2.55,17850,United Kingdom,15.299999999999999
536631,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 10:58:00,1.85,17850,United Kingdom,11.100000000000001
536631,22633,HAND WARMER UNION JACK,6,2010-12-02 10:58:00,1.85,17850,United Kingdom,11.100000000000001
536632,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-02 11:02:00,3.75,14388,United Kingdom,15.0
536632,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-02 11:02:00,4.95,14388,United Kingdom,14.850000000000001
536632,21843,RED RETROSPOT CAKE STAND,1,2010-12-02 11:02:00,10.95,14388,United Kingdom,10.95
536632,21931,JUMBO STORAGE BAG SUKI,10,2010-12-02 11:02:00,1.95,14388,United Kingdom,19.5
536632,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-02 11:02:00,4.95,14388,United Kingdom,14.850000000000001
536632,22386,JUMBO BAG PINK POLKADOT,10,2010-12-02 11:02:00,1.95,14388,United Kingdom,19.5
536632,22961,JAM MAKING SET PRINTED,12,2010-12-02 11:02:00,1.45,14388,United Kingdom,17.4
536632,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-02 11:02:00,1.95,14388,United Kingdom,19.5
536633,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-02 11:20:00,2.95,14901,United Kingdom,29.5
536633,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-02 11:20:00,3.75,14901,United Kingdom,15.0
536633,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-02 11:20:00,3.75,14901,United Kingdom,15.0
536633,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2010-12-02 11:20:00,0.85,14901,United Kingdom,20.4
536633,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-02 11:20:00,0.55,14901,United Kingdom,13.200000000000001
536633,22960,JAM MAKING SET WITH JARS,6,2010-12-02 11:20:00,4.25,14901,United Kingdom,25.5
536633,22961,JAM MAKING SET PRINTED,6,2010-12-02 11:20:00,1.45,14901,United Kingdom,8.7
536633,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,2010-12-02 11:20:00,1.25,14901,United Kingdom,7.5
536634,20727,LUNCH BAG  BLACK SKULL.,20,2010-12-02 11:21:00,1.65,18041,United Kingdom,33.0
536634,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,52,2010-12-02 11:21:00,0.85,18041,United Kingdom,44.199999999999996
536634,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-02 11:21:00,2.1,18041,United Kingdom,4.2
536634,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2010-12-02 11:21:00,1.45,18041,United Kingdom,2.9
536634,22457,NATURAL SLATE HEART CHALKBOARD ,4,2010-12-02 11:21:00,2.95,18041,United Kingdom,11.8
536634,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-02 11:21:00,2.95,18041,United Kingdom,2.95
536634,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2010-12-02 11:21:00,2.95,18041,United Kingdom,5.9
536634,82582,AREA PATROLLED METAL SIGN,1,2010-12-02 11:21:00,2.1,18041,United Kingdom,2.1
536635,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-02 11:22:00,2.1,15955,United Kingdom,25.200000000000003
536635,21754,HOME BUILDING BLOCK WORD,6,2010-12-02 11:22:00,5.95,15955,United Kingdom,35.7
536635,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-02 11:22:00,4.95,15955,United Kingdom,59.400000000000006
536635,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-02 11:22:00,3.95,15955,United Kingdom,31.6
536635,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-12-02 11:22:00,1.65,15955,United Kingdom,19.799999999999997
536635,22961,JAM MAKING SET PRINTED,12,2010-12-02 11:22:00,1.45,15955,United Kingdom,17.4
536635,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-02 11:22:00,2.1,15955,United Kingdom,25.200000000000003
536635,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-12-02 11:22:00,2.55,15955,United Kingdom,30.599999999999998
536635,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-12-02 11:22:00,2.1,15955,United Kingdom,25.200000000000003
536637,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-02 11:35:00,0.55,18041,United Kingdom,0.55
536637,21914,BLUE HARMONICA IN BOX ,1,2010-12-02 11:35:00,1.25,18041,United Kingdom,1.25
536637,22197,SMALL POPCORN HOLDER,1,2010-12-02 11:35:00,0.85,18041,United Kingdom,0.85
536637,22568,FELTCRAFT CUSHION OWL,1,2010-12-02 11:35:00,3.75,18041,United Kingdom,3.75
536637,22616,PACK OF 12 LONDON TISSUES ,12,2010-12-02 11:35:00,0.29,18041,United Kingdom,3.4799999999999995
536637,22633,HAND WARMER UNION JACK,2,2010-12-02 11:35:00,2.1,18041,United Kingdom,4.2
536637,22633,HAND WARMER UNION JACK,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1
536637,22633,HAND WARMER UNION JACK,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1
536637,22652,TRAVEL SEWING KIT,1,2010-12-02 11:35:00,1.65,18041,United Kingdom,1.65
536637,22659,LUNCH BOX I LOVE LONDON,1,2010-12-02 11:35:00,1.95,18041,United Kingdom,1.95
536637,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1
536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1
536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1
536637,22960,JAM MAKING SET WITH JARS,2,2010-12-02 11:35:00,4.25,18041,United Kingdom,8.5
536637,22961,JAM MAKING SET PRINTED,2,2010-12-02 11:35:00,1.45,18041,United Kingdom,2.9
536637,48138,DOORMAT UNION FLAG,1,2010-12-02 11:35:00,7.95,18041,United Kingdom,7.95
536637,84692,BOX OF 24 COCKTAIL PARASOLS,1,2010-12-02 11:35:00,0.42,18041,United Kingdom,0.42
536643,20723,STRAWBERRY CHARLOTTE BAG,1,2010-12-02 11:57:00,0.85,14390,United Kingdom,0.85
536643,21479,WHITE SKULL HOT WATER BOTTLE ,2,2010-12-02 11:57:00,3.75,14390,United Kingdom,7.5
536643,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-02 11:57:00,4.95,14390,United Kingdom,29.700000000000003
536643,22385,JUMBO BAG SPACEBOY DESIGN,4,2010-12-02 11:57:00,1.95,14390,United Kingdom,7.8
536643,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,2010-12-02 11:57:00,0.85,14390,United Kingdom,4.25
536643,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2010-12-02 11:57:00,1.65,14390,United Kingdom,3.3
536643,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,7,2010-12-02 11:57:00,3.75,14390,United Kingdom,26.25
536643,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-02 11:57:00,1.95,14390,United Kingdom,3.9
536643,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-02 11:57:00,1.95,14390,United Kingdom,5.85
536673,21791,VINTAGE HEADS AND TAILS CARD GAME ,36,2010-12-02 12:11:00,1.25,14060,United Kingdom,45.0
536673,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,96,2010-12-02 12:11:00,0.64,14060,United Kingdom,61.44
536685,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 12:23:00,1.65,17850,United Kingdom,9.899999999999999
536685,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 12:23:00,2.1,17850,United Kingdom,12.600000000000001
536685,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 12:23:00,4.95,17850,United Kingdom,19.8
536685,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 12:23:00,6.95,17850,United Kingdom,27.8
